date,count,year,month,day,station,name,awnd,pgtm,prcp,snow,snwd,tavg,tmax,tmin,tobs,wdf2,wdf5,wsf2,wsf5,wt01,wt02,wt03,wt04,wt05,wt06,wt08,wt09,wt13,wt14,wt16,wt17,wt18,wt19,wt22
2015-10-28T00:00:00Z,71687,2015,10,28,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,,0.33,0,0,53,56,37,,  280,  270,31.1,42.1,    1,"","","","","","","","","","","","","",""
2015-10-29T00:00:00Z,75710,2015,10,29,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,48,38,46,"","",,,"","","","","","","","","","","","","","",""
2015-10-29T00:00:00Z,75710,2015,10,29,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.09,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-10-29T00:00:00Z,75710,2015,10,29,US1ILCK0032,"CHICAGO 6.4 NNE, IL US",,,0.04,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-10-29T00:00:00Z,75710,2015,10,29,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.43,,0,0,0,41,47,36,,  270,  250,28,36.9,"","","","","","","","","","","","","","",""
2015-10-30T00:00:00Z,78411,2015,10,30,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,58,42,49,"","",,,"","","","","","","","","","","","","","",""
2015-10-30T00:00:00Z,78411,2015,10,30,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-10-30T00:00:00Z,78411,2015,10,30,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,,0,0,0,45,56,36,,  180,  180,15,18.1,"","","","","","","","","","","","","","",""
2015-10-31T00:00:00Z,72558,2015,10,31,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,53,45,51,"","",,,"","","","","","","","","","","","","","",""
2015-10-31T00:00:00Z,72558,2015,10,31,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,,0.77,0,0,47,52,45,,  270,  270,21.9,28,    1,"","","","","","","","","","","","","",""
2015-11-01T00:00:00Z,73134,2015,11,1,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,65,43,57,"","",,,"","","","","","","","","","","","","","",""
2015-11-01T00:00:00Z,73134,2015,11,1,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,,0,0,0,53,63,44,,  250,  250,19.9,23,"","","","","","","","","","","","","","",""
2015-11-02T00:00:00Z,61779,2015,11,2,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,73,53,60,"","",,,"","","","","","","","","","","","","","",""
2015-11-02T00:00:00Z,61779,2015,11,2,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-02T00:00:00Z,61779,2015,11,2,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,,0,0,0,58,72,47,,  210,  220,21.9,29.1,"","","","","","","","","","","","","","",""
2015-11-03T00:00:00Z,66031,2015,11,3,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,69,52,58,"","",,,"","","","","","","","","","","","","","",""
2015-11-03T00:00:00Z,66031,2015,11,3,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-03T00:00:00Z,66031,2015,11,3,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-03T00:00:00Z,66031,2015,11,3,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,,0,0,0,58,70,44,,  180,  170,17,21.9,    1,"","","","","","","","","","","","","",""
2015-11-04T00:00:00Z,70848,2015,11,4,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,73,53,64,"","",,,"","","","","","","","","","","","","","",""
2015-11-04T00:00:00Z,70848,2015,11,4,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-04T00:00:00Z,70848,2015,11,4,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-04T00:00:00Z,70848,2015,11,4,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,,0,0,0,58,71,48,,  200,  200,18.1,23,    1,    1,"","","","","","","","","","","","",""
2015-11-05T00:00:00Z,76407,2015,11,5,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,70,62,66,"","",,,"","","","","","","","","","","","","","",""
2015-11-05T00:00:00Z,76407,2015,11,5,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-05T00:00:00Z,76407,2015,11,5,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-05T00:00:00Z,76407,2015,11,5,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,,0,0,0,64,70,59,,  200,  190,31.1,40.9,    1,"","","","","","","","","","","","","",""
2015-11-06T00:00:00Z,84528,2015,11,6,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,66,45,46,"","",,,"","","","","","","","","","","","","","",""
2015-11-06T00:00:00Z,84528,2015,11,6,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.44,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-06T00:00:00Z,84528,2015,11,6,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.51,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-06T00:00:00Z,84528,2015,11,6,US1ILCK0032,"CHICAGO 6.4 NNE, IL US",,,0.36,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-06T00:00:00Z,84528,2015,11,6,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.76,,0.16,0,0,56,65,41,,  270,  260,30,38.9,    1,"","","","","","","","","","","","","",""
2015-11-07T00:00:00Z,74028,2015,11,7,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,53,41,44,"","",,,"","","","","","","","","","","","","","",""
2015-11-07T00:00:00Z,74028,2015,11,7,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-07T00:00:00Z,74028,2015,11,7,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,,0,0,0,44,53,35,,  290,  270,21.9,28,"","","","","","","","","","","","","","",""
2015-11-08T00:00:00Z,63037,2015,11,8,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,54,41,45,"","",,,"","","","","","","","","","","","","","",""
2015-11-08T00:00:00Z,63037,2015,11,8,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-08T00:00:00Z,63037,2015,11,8,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,,0,0,0,41,52,28,,  210,  210,13,16.1,"","","","","","","","","","","","","","",""
2015-11-09T00:00:00Z,66207,2015,11,9,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,53,42,49,"","",,,"","","","","","","","","","","","","","",""
2015-11-09T00:00:00Z,66207,2015,11,9,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-09T00:00:00Z,66207,2015,11,9,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2.24,,0,0,0,42,56,29,,   90,   50,10.1,13,    1,"","","","","",    1,"","","","","","","",""
2015-11-10T00:00:00Z,69496,2015,11,10,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,54,45,47,"","",,,"","","","","","","","","","","","","","",""
2015-11-10T00:00:00Z,69496,2015,11,10,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-10T00:00:00Z,69496,2015,11,10,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-10T00:00:00Z,69496,2015,11,10,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,,0,0,0,45,56,32,,  230,  240,10.1,12.1,    1,"","","","","","","","","","","","","",""
2015-11-11T00:00:00Z,68994,2015,11,11,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,64,43,55,"","",,,"","","","","","","","","","","","","","",""
2015-11-11T00:00:00Z,68994,2015,11,11,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-11T00:00:00Z,68994,2015,11,11,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-11T00:00:00Z,68994,2015,11,11,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.32,,0.42,0,0,48,63,36,,  170,  150,36,46.1,    1,"",    1,"","","","","","","","","","","",""
2015-11-12T00:00:00Z,81267,2015,11,12,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,57,40,44,"","",,,"","","","","","","","","","","","","","",""
2015-11-12T00:00:00Z,81267,2015,11,12,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.56,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-12T00:00:00Z,81267,2015,11,12,US1ILCK0032,"CHICAGO 6.4 NNE, IL US",,,0.38,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-12T00:00:00Z,81267,2015,11,12,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23.49,,0,0,0,48,56,42,,  250,  240,36,50.1,    1,"","","","","","","","","","","","","",""
2015-11-13T00:00:00Z,81890,2015,11,13,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,48,37,39,"","",,,"","","","","","","","","","","","","","",""
2015-11-13T00:00:00Z,81890,2015,11,13,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-13T00:00:00Z,81890,2015,11,13,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.21,,0,0,0,42,47,32,,  290,  280,31.1,42.9,"","","","","","","","","","","","","","",""
2015-11-14T00:00:00Z,66307,2015,11,14,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,57,35,51,"","",,,"","","","","","","","","","","","","","",""
2015-11-14T00:00:00Z,66307,2015,11,14,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-14T00:00:00Z,66307,2015,11,14,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,,0,0,0,39,57,25,,  200,  210,21,25.9,"","","","","","","","","","","","","","",""
2015-11-15T00:00:00Z,56426,2015,11,15,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,65,46,54,"","",,,"","","","","","","","","","","","","","",""
2015-11-15T00:00:00Z,56426,2015,11,15,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-15T00:00:00Z,56426,2015,11,15,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,,0,0,0,53,64,44,,  220,  230,19.9,25.1,"","","","","","","","","","","","","","",""
2015-11-16T00:00:00Z,64288,2015,11,16,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,60,47,48,"","",,,"","","","","","","","","","","","","","",""
2015-11-16T00:00:00Z,64288,2015,11,16,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-16T00:00:00Z,64288,2015,11,16,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,,0.12,0,0,52,57,43,,  180,  180,23.9,29.1,    1,"","","","","","","","","","","","","",""
2015-11-17T00:00:00Z,73666,2015,11,17,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,60,48,59,"","",,,"","","","","","","","","","","","","","",""
2015-11-17T00:00:00Z,73666,2015,11,17,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.05,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-17T00:00:00Z,73666,2015,11,17,US1ILCK0032,"CHICAGO 6.4 NNE, IL US",,,0.05,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-17T00:00:00Z,73666,2015,11,17,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.67,,0.63,0,0,51,61,47,,  170,  170,28,35.1,    1,"","","","","","","","","","","","","",""
2015-11-18T00:00:00Z,74508,2015,11,18,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,62,49,49,"","",,,"","","","","","","","","","","","","","",""
2015-11-18T00:00:00Z,74508,2015,11,18,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.5,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-18T00:00:00Z,74508,2015,11,18,US1ILCK0032,"CHICAGO 6.4 NNE, IL US",,,0.39,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-18T00:00:00Z,74508,2015,11,18,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20.8,,0.2,0,0,58,62,47,,  190,  200,38,49,    1,"","","","","","","","","","","","","",""
2015-11-19T00:00:00Z,80939,2015,11,19,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,50,38,38,"","",,,"","","","","","","","","","","","","","",""
2015-11-19T00:00:00Z,80939,2015,11,19,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-19T00:00:00Z,80939,2015,11,19,US1ILCK0032,"CHICAGO 6.4 NNE, IL US",,,0.05,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-19T00:00:00Z,80939,2015,11,19,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18.79,,0,0,0,45,47,35,,  250,  240,33.1,46.1,"","","","","","","","","","","","","","",""
2015-11-20T00:00:00Z,82546,2015,11,20,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,43,32,35,"","",,,"","","","","","","","","","","","","","",""
2015-11-20T00:00:00Z,82546,2015,11,20,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-20T00:00:00Z,82546,2015,11,20,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,,0.28,4.2,0,36,40,31,,  280,   60,17,23,    1,"","","","","","","","","","","","","",""
2015-11-21T00:00:00Z,72008,2015,11,21,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,37,23,23,"","",,,"","","","","","","","","","","","","","",""
2015-11-21T00:00:00Z,72008,2015,11,21,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,,1.16,7,5.1,32,33,18,,  340,  330,29.1,36,    1,    1,"","","","","",    1,"","","","","","",""
2015-11-22T00:00:00Z,58774,2015,11,22,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,28,16,28,"","",,,"","","","","","","","","","","","","","",""
2015-11-22T00:00:00Z,58774,2015,11,22,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,,0,0,7.1,19,27,7,,  180,  180,18.1,21.9,"","","","","","","","","","","","","","",""
2015-11-23T00:00:00Z,57214,2015,11,23,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,41,28,34,"","",,,"","","","","","","","","","","","","","",""
2015-11-23T00:00:00Z,57214,2015,11,23,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-23T00:00:00Z,57214,2015,11,23,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,,0,0,7.1,28,37,25,,  250,  240,14.1,17,"","","","","","","","","","","","","","",""
2015-11-24T00:00:00Z,57611,2015,11,24,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,47,33,40,"","",,,"","","","","","","","","","","","","","",""
2015-11-24T00:00:00Z,57611,2015,11,24,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-24T00:00:00Z,57611,2015,11,24,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,,0,0,5.1,32,41,21,,  140,  140,14.1,16.1,    1,"","","","","","","","","","","","","",""
2015-11-25T00:00:00Z,49801,2015,11,25,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,53,40,52,"","",,,"","","","","","","","","","","","","","",""
2015-11-25T00:00:00Z,49801,2015,11,25,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-25T00:00:00Z,49801,2015,11,25,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,,0,0,3.9,38,52,29,,  190,  190,25.9,35.1,    1,"","","","","","","","","","","","","",""
2015-11-26T00:00:00Z,30782,2015,11,26,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,61,50,55,"","",,,"","","","","","","","","","","","","","",""
2015-11-26T00:00:00Z,30782,2015,11,26,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0.16,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-26T00:00:00Z,30782,2015,11,26,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.66,,0.42,0,0,52,60,48,,  210,  210,23.9,33.1,    1,"","","","","","","","","","","","","",""
2015-11-27T00:00:00Z,42023,2015,11,27,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,56,38,39,"","",,,"","","","","","","","","","","","","","",""
2015-11-27T00:00:00Z,42023,2015,11,27,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.66,,0.84,0,0,45,56,34,,   20,   30,25.1,31.1,    1,"","","","","","","","","","","","","",""
2015-11-28T00:00:00Z,55948,2015,11,28,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,39,36,38,"","",,,"","","","","","","","","","","","","","",""
2015-11-28T00:00:00Z,55948,2015,11,28,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,,0,0,0,35,38,30,,   20,   40,17,21.9,"","","","","","","","","","","","","","",""
2015-11-29T00:00:00Z,51584,2015,11,29,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,42,34,39,"","",,,"","","","","","","","","","","","","","",""
2015-11-29T00:00:00Z,51584,2015,11,29,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-29T00:00:00Z,51584,2015,11,29,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,,0,0,0,33,41,25,,   50,   70,14.1,19.9,"","","","","","","","","","","","","","",""
2015-11-30T00:00:00Z,71997,2015,11,30,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,46,39,42,"","",,,"","","","","","","","","","","","","","",""
2015-11-30T00:00:00Z,71997,2015,11,30,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-11-30T00:00:00Z,71997,2015,11,30,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,,0.26,0,0,40,44,38,,  120,  120,23,28,    1,"","","","","","","","","","","","","",""
2015-12-01T00:00:00Z,74935,2015,12,1,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,44,30,39,"","",,,"","","","","","","","","","","","","","",""
2015-12-01T00:00:00Z,74935,2015,12,1,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.14,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-01T00:00:00Z,74935,2015,12,1,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,,0.18,0,0,42,43,37,,  240,  230,21,29.1,    1,"",    1,"","","","","","","","","","","",""
2015-12-02T00:00:00Z,79223,2015,12,2,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,39,32,34,"","",,,"","","","","","","","","","","","","","",""
2015-12-02T00:00:00Z,79223,2015,12,2,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,,0.21,1.3,0,35,38,31,,  310,  310,17,21.9,    1,"","","","","","","","","","","","","",""
2015-12-03T00:00:00Z,84953,2015,12,3,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,37,33,35,"","",,,"","","","","","","","","","","","","","",""
2015-12-03T00:00:00Z,84953,2015,12,3,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0.13,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-03T00:00:00Z,84953,2015,12,3,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,,0,0,0,33,35,30,,  260,  240,17,21.9,    1,"","","","","","","","","","","","","",""
2015-12-04T00:00:00Z,88357,2015,12,4,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,48,33,35,"","",,,"","","","","","","","","","","","","","",""
2015-12-04T00:00:00Z,88357,2015,12,4,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-04T00:00:00Z,88357,2015,12,4,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-04T00:00:00Z,88357,2015,12,4,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,,0,0,0,37,47,32,,  230,  230,17,21,    1,"","","","","",    1,"","","","","","","",""
2015-12-05T00:00:00Z,75974,2015,12,5,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,46,29,36,"","",,,"","","","","","","","","","","","","","",""
2015-12-05T00:00:00Z,75974,2015,12,5,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-05T00:00:00Z,75974,2015,12,5,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,,0,0,0,36,46,29,,  170,  200,13,18.1,    1,"","","","","","","","","","","","","",""
2015-12-06T00:00:00Z,59529,2015,12,6,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,50,33,40,"","",,,"","","","","","","","","","","","","","",""
2015-12-06T00:00:00Z,59529,2015,12,6,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-06T00:00:00Z,59529,2015,12,6,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,,0,0,0,36,47,27,,  140,  140,12.1,14.1,    1,"","","","","",    1,"","","","","","","",""
2015-12-07T00:00:00Z,60662,2015,12,7,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,40,35,39,"","",,,"","","","","","","","","","","","","","",""
2015-12-07T00:00:00Z,60662,2015,12,7,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-07T00:00:00Z,60662,2015,12,7,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,,0,0,0,34,39,27,,  180,  180,18.1,23,    1,    1,"","","","","","","","","","","","",""
2015-12-08T00:00:00Z,64132,2015,12,8,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,49,39,49,"","",,,"","","","","","","","","","","","","","",""
2015-12-08T00:00:00Z,64132,2015,12,8,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-08T00:00:00Z,64132,2015,12,8,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-08T00:00:00Z,64132,2015,12,8,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,,0,0,0,40,47,38,,  190,  200,18.1,21.9,    1,"","","","","",    1,"","","","","","","",""
2015-12-09T00:00:00Z,68113,2015,12,9,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,54,44,45,"","",,,"","","","","","","","","","","","","","",""
2015-12-09T00:00:00Z,68113,2015,12,9,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-09T00:00:00Z,68113,2015,12,9,US1ILCK0240,"CHICAGO 2.7 WNW, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-09T00:00:00Z,68113,2015,12,9,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,,0,0,0,46,52,40,,  250,  240,16.1,19,    1,"","","","","",    1,"","","","","","","",""
2015-12-10T00:00:00Z,78838,2015,12,10,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,59,44,49,"","",,,"","","","","","","","","","","","","","",""
2015-12-10T00:00:00Z,78838,2015,12,10,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-10T00:00:00Z,78838,2015,12,10,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17,,0,0,0,48,57,41,,  250,  250,35.1,44.1,"","","","","","","","","","","","","","",""
2015-12-11T00:00:00Z,87084,2015,12,11,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,51,43,47,"","",,,"","","","","","","","","","","","","","",""
2015-12-11T00:00:00Z,87084,2015,12,11,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,0,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-11T00:00:00Z,87084,2015,12,11,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,,0,0,0,46,51,41,,  250,  250,17,23,"","","","","","","","","","","","","","",""
2015-12-12T00:00:00Z,75472,2015,12,12,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,56,44,47,"","",,,"","","","","","","","","","","","","","",""
2015-12-12T00:00:00Z,75472,2015,12,12,US1ILCK0036,"CHICAGO 4.7 NE, IL US",,,0,,,,,,,"","",,,"","","","","","","","","","","","","","",""
2015-12-12T00:00:00Z,75472,2015,12,12,USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.36,,0,0,0,50,57,47,,   70,   60,10.1,17,    1,    1,"","","","",    1,"","","","","","","",""
2015-12-13T00:00:00Z,60260,2015,12,13,USC00111550,"CHICAGO NORTHERLY ISLAND, IL US",,,,,,,62,45,59,"","",,,"","","","","","","","","","","","","","",""
